title,published_at,content,url,source_name,domain,sub_domain,crawled_at
What to Know Before Attending DPW New York 2026,2026-05-30,"What to Know Before Attending DPW New York 2026
Thousands of enterprise leaders are gathering at DPW New York to hear from a range of leaders, learn about new technology and gain networking opportunities
Supply chain management has become fundamental to how organisations compete and survive.
The function now sits at the centre of business strategy, with its role expanding beyond traditional boundaries to encompass technology adoption, risk management and cross-functional collaboration.
DPW New York 2026
, thousands of enterprise leaders will convene on 3 and 4 June to examine how supply chain operations are evolving and how
new technologies
are reshaping the discipline.
DPW New York
will take place on 3-4 June 2026 at the Duggal Greenhouse in the Brooklyn Navy Yard. The venue offers waterfront views and an industrial setting with panoramic sightlines of the Manhattan skyline.
The Brooklyn Navy Yard represents a significant piece of New York's industrial heritage, having been transformed from a historic shipbuilding facility into a thriving hub for modern enterprise and innovation. This backdrop provides an appropriate setting for discussions about supply chain transformation.
The conference theme is RECODE, which examines the future of AI within
supply chain and procurement functions
. According to DPW, as the technology develops, competitive advantage will emerge from how organisations restructure their operations around it.
DPW offers 87 sessions across the two-day event. These include games, showcases, drinks receptions, roundtables and talks.
Several curated side events will run alongside the main conference:
Additional sponsor events include a private cruise and cocktail parties.
More than 50 stage sessions and roundtables will take place during DPW. Discussion topics include the alignment of procurement, finance and operations, building operating models, the modernisation of procurement operations and gaining competitive advantage.
The roundtable format allows for intimate discussions between
senior leaders
facing similar operational challenges. Stage sessions combine keynote presentations with panel discussions, creating opportunities for audience participation and peer-to-peer learning throughout the programme.
The event will feature
The Expo Hall will host technology and service providers demonstrating solutions for procurement and supply chain functions. Exhibitors include Agiloft, Coupa, Deloitte, EcoVadis, GEP, Ivalua and JAGGAER.
Tech Safaris offer curated guided tours for leaders exploring digital transformation options. These tours focus on specific themes including spend analytics, intake processes, supplier risk management and negotiation tools.
Each tour directs attendees to relevant technology providers based on their selected focus area. The guided format allows leaders to compare solutions across multiple vendors within a structured timeframe, making the evaluation process more efficient for organisations at the early stages of their technology selection journey.
This could help leaders who want to advance their digital capabilities but are uncertain where to begin.
Tickets for DPW New York 2026 are available through
the event website",https://supplychaindigital.com/news/what-to-know-before-attending-dpw-new-york-2026,Supply Chain Digital,综合媒体,关键原材料/矿产,2026-05-29T21:20:30+00:00
WWF's Nat 40 Index Reveals Top Brands' Supply Chain Exposure,2026-05-30,WWF's Nat 40 Index Reveals Top Brands' Supply Chain Exposure | Supply Chain Digital,https://supplychaindigital.com/news/nature-related-risks-in-luxury-french-brand-supply-chains,Supply Chain Digital,综合媒体,关键原材料/矿产,2026-05-29T21:20:32+00:00
Simple Family Routines May Be the Secret to a Smoother Start at School,2026-05-30,"Parents in rural, low-income households who maintained strong family routines reported fewer behavior problems and
symptoms in their children.
Starting elementary school is an important step for children, but the shift can be challenging. Some children experience separation anxiety, while others have difficulty adjusting to classroom rules and daily school structure. A
-led research team found that steady routines at home may make children less likely to struggle during this transition.
In a study published in
Developmental Psychology
, researchers found that rural, low-income families with stronger routines, including consistent bedtimes and shared meals, reported fewer child behavior problems and fewer attention-deficit hyperactivity disorder (ADHD) symptoms. The benefits of household structure were weaker, however, when parents used more harsh or aggressive parenting, including yelling or threatening by either the mother or father.
“You need routines, but you cannot be overly rigid about them,” said co-author Lisa Gatzke-Kopp, professor and head of the Department of Human Development and Family Studies at Penn State. “I always say the two most important things for parenting are consistency and flexibility. It may sound like a contradiction, but these results indicate that balance really matters.”
The researchers studied data from 999 rural, low-income families in North Carolina and Pennsylvania who took part in the
Family Life Project
, a long-running collaboration among Penn State, the University of North Carolina, and
New York University
. Families entered the project when a child was born, and the larger study followed that group of children until they reached age 19.
For the current analysis, the team used three rounds of data beginning in 2007 to 2008, when the children were about four years old. These assessments followed children through preschool, kindergarten, and first grade, allowing researchers to examine the transition into primary school. Each year, parents answered questions about family routines, harsh parenting, child behavior problems, and child ADHD symptoms. At the beginning of the study, researchers also assessed parents’ cognitive flexibility, meaning their ability to adjust their thinking to a specific or changing situation.
Parents completed surveys about harsh parenting, including questions on yelling, swearing, throwing things, leaving the room in anger and other aggressive actions. They also reported on child behavior problems, including aggression, opposition, and rule breaking, as well as child ADHD symptoms, including signs of inattention and hyperactivity or impulsivity. Parents also answered questions about routines involving bedtime, regular family meals, and household schedules.
Parents in families that had strong routines and low levels of harsh parenting throughout the study reported fewer child behavior problems and ADHD symptoms. In families where harsh parenting varied from year to year, child ADHD symptoms were lower during periods when parents reported less harsh parenting.
The researchers explained that harsh parenting reduced the protective benefit of family routines. Children in homes with both high routine and high harsh parenting showed behavior problems similar to children in homes with low routine.
Parents with greater cognitive flexibility were also less likely to use harsh parenting.
“Children are trying to figure out how the world works,” said Gatzke-Kopp, a Penn State Social Science Research Institute co-funded faculty member. “The more consistent and supportive their environment is, the easier it is for children to remain calm and understand how to behave in a new setting, like school.”
For parents who want to create more structure at home, Gatzke-Kopp suggested a steady bedtime routine that includes calming activities such as reading with the child. She also pointed to regular, low-pressure, screen-free family time and shared meals as useful ways for parents to build routine into daily life.
The effects of each factor identified in the study were small, but Gatzke-Kopp said that was not surprising.
“You can’t assume that if you establish good routines, your child will have perfect behaviors,” Gatzke-Kopp said. “There are a lot of things that influence whether your child has behavior problems, and routines and parenting style are only part of the picture.”
Every family will experience some conflict, she continued.
“All children can be difficult,” Gatzke-Kopp explained. “Parents should be reassured that negative behaviors do not mean your child has a problem. And it does not mean the parents are doing anything wrong.”
Reference: “The interplay between family routines and aggressive parenting in predicting externalizing problems during the transition to primary school” by Z. Li, X. Zhang, K. M. Witmer, M. T. Willoughby and L. M. Gatzke-Kopp, 2026,
Developmental Psychology
DOI: 10.1037/dev0002132
Disclosure: The Family Life Project is a
flagship initiative of the Edna Bennett Pierce Prevention Research Center
Never miss a breakthrough:
Join the SciTechDaily newsletter.
Follow us on
Developmental Psychology
Penn State University
Hotter Weather Is Disrupting Early Learning Milestones
Is Screen Time a Symptom or a Cause of Autism? New Study Sheds Light
How a Lack of Background Knowledge Can Hinder Reading Comprehension
Global SPHERE Network Promotes Research Opportunities for Students
Physicists Work on New Approach to Detect Dark Matter
Babies Begin Learning Language in Womb
Kinder Children Are Happier & More Popular Than Bullies
Small Changes in Sleeping Patterns Have a Big Impact on Kids
“Mediocre to Awful” State Science Standards Could Jeopardize U.S. Competitiveness",https://scitechdaily.com/simple-family-routines-may-be-the-secret-to-a-smoother-start-at-school/,scitechdaily,综合科技,无,2026-05-29T21:21:52+00:00
Brain Study Overturns Long-Held Beliefs About How Humans Learn Speech,2026-05-30,"Scientists have discovered that the brain’s sensory systems play a much larger role in speech learning than previously believed.
New research suggests that learning to speak a new language, or recovering speech after injury, relies more heavily on the brain’s sensory systems than on regions responsible for controlling movement. The findings, from researchers at McGill University and the Yale School of Medicine, could influence future theories of speech learning and help improve speech recognition and brain-speech technologies.
Scientists have long believed that learning and remembering the movements involved in speaking depended mainly on motor regions of the brain that control the face and mouth. The new study challenges that view, pointing instead to the importance of auditory and somatosensory regions that process sound and physical sensation.
“Sensorimotor neuroscience has traditionally focused on frontal motor areas as the principal drivers of movement. This study changes that understanding by showing that human speech learning is extensively sensory in nature,” said David Ostry, Professor of Psychology at McGill University.
The findings may also guide the development of technologies designed to restore speech after conditions such as stroke by incorporating sensory processing to improve performance and usability.
To investigate how sensory brain regions contribute to learning and retaining speech movements, researchers altered participants’ speech in real time and played the modified sounds back through headphones. This forced participants to adapt their speech patterns, triggering speech motor learning.
The team then used transcranial magnetic stimulation (TMS), a noninvasive brain stimulation method, to temporarily disrupt activity in three areas linked to speech: the auditory cortex, the somatosensory cortex, and the motor cortex. Researchers tested participants again 24 hours later to measure retention.
The scientists predicted that interfering with a brain region essential for speech learning would weaken retention, while disrupting a less important region would have little effect.
The results showed that disrupting either the auditory or somatosensory cortex significantly reduced participants’ ability to retain newly learned speech movements. Disrupting the motor cortex, however, had no measurable effect.
“Our study challenges the assumption that new speech memories are solely reliant on changes in motor areas of the brain. Instead, it underscores the importance of changes in auditory and somatosensory brain areas in shaping how we learn to speak,” said study co-author Nishant Rao, Associate Research Scientist at
Yale University
The research is part of a larger effort to understand how plasticity in the brain’s sensory systems supports movement learning and memory. It builds on earlier studies of upper limb movement showing that disrupting the sensory cortex can interfere with learning and retaining new motions.
Future studies will focus on identifying the brain circuits involved in learning and testing sensory-based therapies for movement disorders, especially stroke rehabilitation.
Reference: “Sensory basis of speech motor learning and memory” by Nishant Rao, Rosalie Gendron, Timothy F. Manning and David J. Ostry, 24 April 2026,
Proceedings of the National Academy of Sciences
DOI: 10.1073/pnas.2525468123
Never miss a breakthrough:
Join the SciTechDaily newsletter.
Follow us on
Cognitive Science
McGill University
Neuroscience
The End of Language As We Know It? Scientists Challenge 60 Years of Linguistic Research
Linguists Tested 191 Universal Grammar Rules. Only One-Third Survived
Have We Been Wrong About Language for 70 Years? New Study Challenges Long-Held Theory
Why We Don’t Talk Like Computers: Scientists Finally Have an Answer
Researchers Decode How We Turn Thoughts Into Sentences
Body Language Is a Better Indicator of Intense Emotions Than Facial Expressions
Disease Mapping Methods Indicate That Indo-European Languages Originated From Anatolia
Linguistics Research May Improve Future Internet Search Engines
Mysterious Gene Mutation Provides Window into the Biology of Language Cognition",https://scitechdaily.com/brain-study-overturns-long-held-beliefs-about-how-humans-learn-speech/,scitechdaily,综合科技,无,2026-05-29T21:21:54+00:00
Ancient Goose Fossil Challenges Long-Held Theories About New Zealand Birds,2026-05-30,"A newly described fossil goose shows that New Zealand’s bird history involved repeated arrivals, extinctions, and rapid island evolution.
A rare fossil goose found in the remains of an ancient lake in Central Otago is changing how scientists understand the bird history of Aotearoa New Zealand, according to a researcher at the
University of Otago
at Ōtākou Whakaihu Waka.
Associate Professor Nic Rawlence, Director of the Otago Paleogenetics Laboratory, coauthored a new paper examining the fossil and where it fits in the evolutionary record.
The study, published in
Historical Biology
, brings together researchers from Otago, the Museum of New Zealand Te Papa Tongarewa, and the University of Cambridge (UK) to analyze fossils collected near St Bathans.
Associate Professor Rawlence says the fossil beds in the region contain many common waterfowl remains, but some
appear only rarely.
The researchers took another look at all remains that had previously been assigned to geese. They compared those bones with other waterfowl fossils from the site and with a wide range of modern and ancient bird skeletons.
“We determined that the bones included an undescribed species, the size of a small goose,” he says.
The team named the St Bathans goose
Meterchen luti
, drawing on the nursery rhyme
Old Mother Goose
. In this case, the name refers to an ancient goose emerging from the mud of a fossil deposit.
means “mother goose” in ancient Greek, while luti is Latin for “of the mud”.
“The St Bathans goose is not closely related to the recently-extinct giant flightless New Zealand geese (
Cnemiornis species
) or their Australian cousin, the Cape Barren goose.”
Together with other recent genetic findings, the discovery suggests that the origins of New Zealand’s birds were more complex and changeable than scientists once believed.
Lead author Alan Tennyson, of Te Papa, says many bird species reached New Zealand at different points in geological history. The ancestors of several large birds, including takahē, Forbes’ harrier, and the giant Haast’s eagle, appear to have arrived surprisingly recently, within the past four to five million years.
“An earlier theory argued that the St Bathans goose represented the direct ancestors of giant flightless
geese, implying this lineage had a very long history (of at least 14 million years) in Zealandia,” he says.
“However, this conflicts with genetic evidence suggesting the ancestors of
arrived from Australia only about seven million years ago, which proponents of the earlier theory discarded.
“Our rigorous reassessment supports the later arrival theory.”
Associate Professor Rawlence says the ancestors of the St Bathans goose reached Zealandia more than 14 million years ago, but their line did not leave surviving descendants.
“Using all the tools in the toolbox, including
and fossils, we can reconstruct how the dynamic geological, climatic, and human history of Zealandia has shaped the evolution of Aotearoa fauna in ever more detail,” he says.
“The relatively recent evolution of the giant flightless
geese offers another striking example of rapid morphological change that can occur within a short timeframe on islands. At one meter tall and weighing up to 18kg, these were the largest geese in the world.”
Reference: “A review of fossil goose (Aves: Anserinae) records from the Miocene St Bathans deposits, New Zealand, with the description of a new species” by Alan J. D. Tennyson, Elizabeth M. Steell, Pascale Lubbe, Amy L. Adams, Liam Greer, Alex H. Brown, Laura J. E. Wilson, Timothy C. Campbell, Tobia C. Dale and Nicolas J. Rawlence, 17 February 2026,
Historical Biology
DOI: 10.1080/08912963.2025.2601236
This research was supported by the Te Papa Collection Development Fund (2001–2025), a Phyllis and Eileen Gibbs Travelling Research Fellowship, Newnham College Cambridge, to EMS (2023–2025), a Marsden Fund Fast-Start Grant [16-UOO-096] to NJR (2017–2020), a Marsden Fund Fast-Start Grant [MFP-CTM1601] to V. De Pietri, G. Mayr and R. Scofield (2017–2020), a Kitty Southern Student Research Grant to LG and NJR (2019), Australian Research Council Discovery projects [DP120100486] to S. Hand, T. Worthy, S. Salisbury, R. Scofield and AJDT (2012-2014) and [DP0770660] to S. Hand and M. Archer (2007–2009), and funding from the Foundation for Research Science and Technology to T. Worthy (2001–2005). Te Papa, the University of Otago,
Flinders University
, Canterbury Museum, the University of New South Wales, the University of Queensland and numerous volunteers contributed financial and in-kind support.
Never miss a breakthrough:
Join the SciTechDaily newsletter.
Follow us on
Evolutionary Biology
Paleontology
University of Otago
73-Million-Year-Old Discovery Reveals Arctic Birds Nesting With Dinosaurs
New Archaeopteryx Fossil Rewrites Early Bird Evolution
Extraordinary Fossil Find Proves Dinosaurs Took Flight
Scientists Have Uncovered One of the Oldest Birds Ever – And It’s Unlike Anything We’ve Seen
Researchers Discover Ginormous Ancient “Terror Bird” in South America
Hell Creek’s Deadly Predators: Newly Discovered Prehistoric Birds of Prey Hunted Baby Dinosaurs
A Very Rare Discovery: 25-Million-Year-Old Ancient Eagle Ruled the Roost in Australia
Evidence Shows that Birds are Essentially Living Dinosaurs
Cretaceous Period Sankofa Pyrenaica Fossilized Eggs Are Unusually Shaped",https://scitechdaily.com/ancient-goose-fossil-challenges-long-held-theories-about-new-zealand-birds/,scitechdaily,综合科技,无,2026-05-29T21:21:56+00:00
A Tiny Bright-Blue Octopus Found in the Galápagos Is Completely New to Science,2026-05-30,"A newly discovered tiny blue octopus from the Galápagos is a striking reminder that the deep ocean still holds countless secrets.
The Galápagos Islands, located off the coast of Ecuador, are famous for their remarkable wildlife. More than a thousand
of plants and animals found there exist nowhere else on Earth, including giant tortoises and marine iguanas. Now, scientists have added another unique resident to that list: a tiny blue octopus previously unknown to science.
The newly identified species was described in a paper published in the journal
The octopus was first encountered during a 2015 deep-sea expedition aboard the E/V Nautilus. The mission was carried out in partnership with the Charles Darwin Foundation (CDF) and the Galápagos National Park Directorate.
Researchers used a remotely operated underwater vehicle (ROV) to investigate the seafloor near Darwin Island, the northernmost island in the Galápagos archipelago. The island is named after Charles Darwin, whose observations there contributed to the development of his theory of evolution.
While surveying an underwater mountain approximately 5,800 feet (1,773 meters) below the ocean’s surface, the ROV’s camera captured an unusual sight: a tiny blue octopus moving across the seafloor.
Audio recorded during the dive captured the scientists’ excitement as they watched the animal appear on screen:
“He’s tiny!”
“It’s blue!”
Using the ROV, the team successfully collected the octopus. During the same expedition, they also recorded footage of two other individuals that appeared to belong to the same species.
After returning from the expedition, researchers brought dozens of deep-sea specimens to the Charles Darwin Research Station for examination. Among the collected animals, the small blue octopus immediately attracted attention.
Roughly the size of a golf ball, it did not match any known species. Seeking expert help, researchers contacted octopus specialist Janet Voight and sent her a photograph.
“Right away, I knew it was something really special,” says Voight, curator emerita of
invertebrates
at the Field Museum in Chicago and the lead author of the study describing the new species. “I’d never seen anything like it.”
Scientists at the research station preserved the specimen in alcohol and formalin before sending it from the Galápagos to the Field Museum in Chicago, where Voight could study it in detail.
The specimen turned out to be a species never before documented by science. However, studying it presented a challenge.
“When you describe a new species of octopus, you have to look at all the parts, including the mouth, the beak, and the teeth. And to see those things, you have to cut the specimen open. We only had the one specimen, so I didn’t want to take it apart,” says Voight.
To avoid damaging the only known specimen, Voight partnered with Stephanie Smith, manager of the Field Museum’s X-ray computed tomography laboratory, to create detailed micro CT scans.
“Because CT imaging is non-destructive, it’s especially important for type specimens like this one. And that’s great for me because people are often bringing me these incredibly rare and stunningly beautiful specimens that I get the privilege of virtually opening up,” says Smith, a co-author of the paper describing the new species. “There’s nothing like spending the day looking at something no other human has ever seen.”
CT imaging works by combining thousands of X-ray slices into a highly detailed three-dimensional digital model. This technique allows researchers to examine internal structures without physically opening a specimen.
In the case of the tiny blue octopus, the scans revealed important anatomical details, including structures inside its mouth. Those findings provided the evidence needed to formally recognize it as a new species and determine its evolutionary relationships with other octopuses.
“What really struck me was that the scan of the little octopus revealed so much information on its internal organ systems — usually, soft-part imaging using micro CT requires the use of heavy-metal-based contrast agents whose use would not be desirable with such a rare specimen. This made the 3D modeling of relevant organs really an easy task,” says Alexander Ziegler, a researcher at the University of Bonn in Germany and senior author of the paper.
The new species has been named Microeledone galapagensis. Beyond its striking appearance and rarity, the discovery also marks an important milestone for Voight.
Although she has spent four decades studying octopus evolution, this is the first time she has officially led the scientific description of a new octopus species.
“These are little octopuses that live in the deep sea, and hardly anybody on Earth has ever gotten to see them. I just feel lucky that I got to work with them,” says Voight. “If you took all the land on Earth and pieced it together, you would not cover the Pacific Ocean. The oceans are so big, and there’s so much left to explore.”
Researchers say discoveries like this highlight how much remains unknown about the deep ocean and why continued exploration is essential for conservation.
“When we were sorting through dozens of specimens collected during the expedition, this tiny blue octopus fascinated us,” said Salome Buglass, marine scientist at the University of California, Los Angeles, former researcher at the Charles Darwin Foundation and co-author of the paper. “There was something unusual about it, so we went out of our way to find the right person to help us identify what it was. Getting the specimen to Janet was a long process, but one I would gladly repeat if it means getting to know the most precious parts of our ocean just a little bit better. Discoveries like these remind us how much of the deep ocean in Galápagos remains unexplored. Every new species helps us better understand these hidden ecosystems and why protecting them matters.”
Reference: “A new species of
Microeledone
DOI: 10.11646/zootaxa.5814.4.5
Never miss a breakthrough:
Join the SciTechDaily newsletter.
Follow us on
Field Museum
Marine Biology
The Internet Just Named a Brand-New Deep-Sea Creature Found Nearly 3 Miles Deep
Scientists Discover Unusual New Species of Octopus With Massive Eyes and Blood-Red Tentacles
Tiny Terror: World’s Smallest “Fanged” Frogs Found in Indonesia
“Margarita Snails” – Scientists Discover New Species of Bright Yellow Snail in Florida
Octopus Mystery Solved: Mating Rituals in Thermal Springs Revealed
Scientists Discover Five Thousand New Species in the Pacific Ocean – But They Are at Risk
New Tropical Kelp Forest Discovered in the Galapagos Islands
Three New Species of Hand-Standing Spotted Skunks Discovered
Scientists Cracked the Case of Why Octopuses of the Same Species Can Look Totally Different",https://scitechdaily.com/a-tiny-bright-blue-octopus-found-in-the-galapagos-is-completely-new-to-science/,scitechdaily,综合科技,无,2026-05-29T21:21:58+00:00
"Kalshi, Coinbase Approved to Offer Crypto Perpetuals in U.S.",2026-05-30,"Kalshi, Coinbase Approved to Offer Crypto Perpetuals in U.S. — The Information
Read this briefing for free",https://www.theinformation.com/briefings/kalshi-coinbase-approved-offer-crypto-perpetuals-u-s,the information,综合科技,科技金融,2026-05-29T21:24:51+00:00
